Cell line	File name	md5	FTP url	Assay	Description	Instrument	Cell type	Biosample	Archive	Accession type	Accession	Archive url	Cell line growing conditions for this assay	Cell line passage number for this assay	Disease status	Sex	Assay description
HPSI0514i-naah_2	20484_2#8.cram	b75240922a9fec1d5a22c6c25b0f654e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724711/20484_2%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962620	ENA	RUN_ID	ERR1724711	http://www.ebi.ac.uk/ena/data/view/ERR1724711	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-naah_2	20509_2#8.cram	5ab60ca6daa5bac746b31a7a76dc9fe8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743800/20509_2%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962620	ENA	RUN_ID	ERR1743800	http://www.ebi.ac.uk/ena/data/view/ERR1743800	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-oekw_2	22454_4#6.cram	7bb7d677b5a41666b7b17aa58e983f04	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039350/22454_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3966033	ENA	RUN_ID	ERR2039350	http://www.ebi.ac.uk/ena/data/view/ERR2039350	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-oekw_2	22454_3#6.cram	83058d03037b4245cdb74234f58e979d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039340/22454_3%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3966033	ENA	RUN_ID	ERR2039340	http://www.ebi.ac.uk/ena/data/view/ERR2039340	Feeder-free	16	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-oupf_6	22454_5#6.cram	b2e460da11028bc0977695632dbe55d0	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039360/22454_5%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4451098	ENA	RUN_ID	ERR2039360	http://www.ebi.ac.uk/ena/data/view/ERR2039360	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-oupf_6	22454_6#6.cram	26a35561bd1faab78544dc71a30213f6	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039370/22454_6%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4451098	ENA	RUN_ID	ERR2039370	http://www.ebi.ac.uk/ena/data/view/ERR2039370	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-puie_4	19888_3#10.cram	d6d8dbeaa292bd47125925cab994bb00	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629705/19888_3%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962563	ENA	RUN_ID	ERR1629705	http://www.ebi.ac.uk/ena/data/view/ERR1629705	Feeder-free	20	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-puie_4	19888_4#10.cram	6bb59b245099862d2a9aa0834b3ef1fa	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629715/19888_4%2310.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3962563	ENA	RUN_ID	ERR1629715	http://www.ebi.ac.uk/ena/data/view/ERR1629715	Feeder-free	20	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-qihv_1	19535_1#8.cram	09c0cbb6ff79319c2d7934ae65407376	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555100/19535_1%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3466477	ENA	RUN_ID	ERR1555100	http://www.ebi.ac.uk/ena/data/view/ERR1555100	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=157"
HPSI0514i-qihv_1	21310_2#8.cram	ed3a994c0d85f88763a3a9fa65dd5f42	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1836996/21310_2%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3466477	ENA	RUN_ID	ERR1836996	http://www.ebi.ac.uk/ena/data/view/ERR1836996	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-qihv_1	19535_2#8.cram	95b8db4400d9beafe7a25f78f0a2d2d3	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555110/19535_2%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3466477	ENA	RUN_ID	ERR1555110	http://www.ebi.ac.uk/ena/data/view/ERR1555110	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=157"
HPSI0514i-qihv_1	21310_3#8.cram	3a28c794b7f983c8b7363c172ab5b562	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837006/21310_3%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3466477	ENA	RUN_ID	ERR1837006	http://www.ebi.ac.uk/ena/data/view/ERR1837006	Feeder-free	11	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-rutc_2	19888_6#4.cram	063d85d59ce93fdabfc99ab5d5b35a9e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629729/19888_6%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3974014	ENA	RUN_ID	ERR1629729	http://www.ebi.ac.uk/ena/data/view/ERR1629729	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-rutc_2	19888_5#4.cram	7c4e4dbc42d5eb16fa8e6b15f2eb92b6	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629719/19888_5%234.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3974014	ENA	RUN_ID	ERR1629719	http://www.ebi.ac.uk/ena/data/view/ERR1629719	Feeder-free	20	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-sohd_2	20509_6#1.cram	cbbe0a465919639a3926412b5c46a98b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743831/20509_6%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4446780	ENA	RUN_ID	ERR1743831	http://www.ebi.ac.uk/ena/data/view/ERR1743831	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-sohd_2	20484_6#1.cram	1133087924ded35fc7df0148b1a97a22	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724744/20484_6%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4446780	ENA	RUN_ID	ERR1724744	http://www.ebi.ac.uk/ena/data/view/ERR1724744	Feeder-free	10	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-suul_1	23203_7#8.cram	319d5f5915a392a4199f252ebe7e5823	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278271/23203_7%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA104011282	ENA	RUN_ID	ERR2278271	http://www.ebi.ac.uk/ena/data/view/ERR2278271	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-suul_1	23203_8#8.cram	e96539fe7be6316288559cfd610eecaf	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278281/23203_8%238.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA104011282	ENA	RUN_ID	ERR2278281	http://www.ebi.ac.uk/ena/data/view/ERR2278281	Feeder-free	13	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-tert_1	22454_6#1.cram	3d57909b2da2d8130b941d98d01b412c	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039365/22454_6%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4454942	ENA	RUN_ID	ERR2039365	http://www.ebi.ac.uk/ena/data/view/ERR2039365	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-tert_1	22454_5#1.cram	4bf84e3bc1a3d98bcd79f2b946403e02	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039355/22454_5%231.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4454942	ENA	RUN_ID	ERR2039355	http://www.ebi.ac.uk/ena/data/view/ERR2039355	Feeder-free	9	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-uenn_3	20484_6#5.cram	ccc8ccf6b6e1d5fa6cab138e86f2defb	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724748/20484_6%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA4339634	ENA	RUN_ID	ERR1724748	http://www.ebi.ac.uk/ena/data/view/ERR1724748	Feeder-free	12	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-uenn_3	20509_6#5.cram	4819cd3b0105c2fc6bd77ac7df2cf773	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743834/20509_6%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4339634	ENA	RUN_ID	ERR1743834	http://www.ebi.ac.uk/ena/data/view/ERR1743834	Feeder-free	12	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-wiii_3	18181_2#6.cram	ab2fdcbc25597056276cb48b7b0bb37a	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR127/ERR1274919/18181_2%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3316296	ENA	RUN_ID	ERR1274919	http://www.ebi.ac.uk/ena/data/view/ERR1274919	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-wiii_3	18181_1#6.cram	223e7270e92e0e94dcb469863e72a247	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR127/ERR1274911/18181_1%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3316296	ENA	RUN_ID	ERR1274911	http://www.ebi.ac.uk/ena/data/view/ERR1274911	Feeder-free	14	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-yewo_4	22489_2#3.cram	9ed45637592a9a7120a2a0f1b39f7b8d	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039380/22489_2%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA103884170	ENA	RUN_ID	ERR2039380	http://www.ebi.ac.uk/ena/data/view/ERR2039380	Feeder-free	15	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0514i-yewo_4	22489_1#3.cram	cd3bb9d3811c70a3ca69c59e751e6483	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039377/22489_1%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA103884170	ENA	RUN_ID	ERR2039377	http://www.ebi.ac.uk/ena/data/view/ERR2039377	Feeder-free	15	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-juzt_4	23203_6#5.cram	968cfcbb8428cf6009320d78b9a3b440	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278258/23203_6%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962528	ENA	RUN_ID	ERR2278258	http://www.ebi.ac.uk/ena/data/view/ERR2278258	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-juzt_4	23203_5#5.cram	4cc08e7d8fec9785fc9ddb62c8c69800	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR227/ERR2278248/23203_5%235.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3962528	ENA	RUN_ID	ERR2278248	http://www.ebi.ac.uk/ena/data/view/ERR2278248	Feeder-free	18	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-liqa_1	19535_4#6.cram	494ec5d81c765aead8bec4aaaa0fc2d6	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR155/ERR1555128/19535_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3968753	ENA	RUN_ID	ERR1555128	http://www.ebi.ac.uk/ena/data/view/ERR1555128	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=181"
HPSI0614i-liqa_1	21364_4#6.cram	e0aa7f9e76dd05a9a41e1af0b44208c8	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837082/21364_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3968753	ENA	RUN_ID	ERR1837082	http://www.ebi.ac.uk/ena/data/view/ERR1837082	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-liqa_1	19706_4#6.cram	16f921d17867185df3b348ab44781022	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR159/ERR1594749/19706_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3968753	ENA	RUN_ID	ERR1594749	http://www.ebi.ac.uk/ena/data/view/ERR1594749	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=179"
HPSI0614i-liqa_1	21310_8#6.cram	57955271823349d969c4186f071019fb	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR183/ERR1837054/21310_8%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3968753	ENA	RUN_ID	ERR1837054	http://www.ebi.ac.uk/ena/data/view/ERR1837054	Feeder-free	9	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-lirf_5	22454_6#3.cram	ce089932a73387beb9195954f1fdf311	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039367/22454_6%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4085297	ENA	RUN_ID	ERR2039367	http://www.ebi.ac.uk/ena/data/view/ERR2039367	Feeder-free	17	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-lirf_5	22454_5#3.cram	a963e17119fbce86ec1b90aa8ddb0f58	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR203/ERR2039357/22454_5%233.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA4085297	ENA	RUN_ID	ERR2039357	http://www.ebi.ac.uk/ena/data/view/ERR2039357	Feeder-free	17	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-miaj_4	19888_1#9.cram	e98954b115892fe1ec91c49776a81730	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629684/19888_1%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854313	ENA	RUN_ID	ERR1629684	http://www.ebi.ac.uk/ena/data/view/ERR1629684	Feeder-free	29	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-miaj_4	19888_2#9.cram	e50f0b2970500f4649c9e1c29282450b	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR162/ERR1629694/19888_2%239.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3854313	ENA	RUN_ID	ERR1629694	http://www.ebi.ac.uk/ena/data/view/ERR1629694	Feeder-free	29	Normal	male	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-oicx_2	20509_4#6.cram	bdc813508bb64633dd41bac9da20eea0	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR174/ERR1743817/20509_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2500	iPSC	SAMEA3968774	ENA	RUN_ID	ERR1743817	http://www.ebi.ac.uk/ena/data/view/ERR1743817	Feeder-free	12	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2500,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
HPSI0614i-oicx_2	20484_4#6.cram	080961a81ea3353b02f29b21a699da3e	ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR172/ERR1724729/20484_4%236.cram	RNA-seq	Raw sequencing reads	Illumina HiSeq 2000	iPSC	SAMEA3968774	ENA	RUN_ID	ERR1724729	http://www.ebi.ac.uk/ena/data/view/ERR1724729	Feeder-free	12	Normal	female	"INSTRUMENT_PLATFORM=ILLUMINA,INSTRUMENT_MODEL=Illumina HiSeq 2000,LIBRARY_LAYOUT=PAIRED,LIBRARY_STRATEGY=RNA-Seq,LIBRARY_SOURCE=TRANSCRIPTOMIC,LIBRARY_SELECTION=cDNA,PAIRED_NOMINAL_LENGTH=200"
